Date,S&PSEA40INDEX
8/2/2023 0:00,475.99
8/3/2023 0:00,473.98
8/4/2023 0:00,471.94
8/7/2023 0:00,473.5
8/8/2023 0:00,469.45
8/9/2023 0:00,472.09
8/10/2023 0:00,471.28
8/11/2023 0:00,470.22
8/14/2023 0:00,466.6
8/15/2023 0:00,463.63
8/16/2023 0:00,463.78
8/17/2023 0:00,462.18
8/18/2023 0:00,459.46
8/21/2023 0:00,459.66
8/22/2023 0:00,463.82
8/23/2023 0:00,462.1
8/24/2023 0:00,464.83
8/25/2023 0:00,462.59
8/28/2023 0:00,461.69
8/29/2023 0:00,465.42
8/30/2023 0:00,466.64
8/31/2023 0:00,465.52
9/1/2023 0:00,466.94
9/4/2023 0:00,466.13
9/5/2023 0:00,464.1
9/6/2023 0:00,462.9
9/7/2023 0:00,459.16
9/8/2023 0:00,456.91
9/11/2023 0:00,457.29
9/12/2023 0:00,456.48
9/13/2023 0:00,454.25
9/14/2023 0:00,455.65
9/15/2023 0:00,455.9
9/18/2023 0:00,454.58
9/19/2023 0:00,454.27
9/20/2023 0:00,452.53
9/21/2023 0:00,452.53
9/22/2023 0:00,453.7
9/25/2023 0:00,451.49
9/26/2023 0:00,448.5
9/27/2023 0:00,447.24
9/28/2023 0:00,446.16
9/29/2023 0:00,442.49
10/2/2023 0:00,442.75
10/3/2023 0:00,438.92
10/4/2023 0:00,438
10/5/2023 0:00,437.16
10/6/2023 0:00,436.3
10/9/2023 0:00,433.67
10/10/2023 0:00,436.23
10/11/2023 0:00,439.82
10/12/2023 0:00,441.96
10/13/2023 0:00,440.07
10/16/2023 0:00,436.48
10/17/2023 0:00,435.99
10/18/2023 0:00,434.95
10/19/2023 0:00,428.22
10/20/2023 0:00,426.75
10/23/2023 0:00,422.52
10/24/2023 0:00,424.5
10/25/2023 0:00,427.33
10/26/2023 0:00,418.33
10/27/2023 0:00,421.09
10/30/2023 0:00,423.48
10/31/2023 0:00,423.05
11/1/2023 0:00,419.94
11/2/2023 0:00,429.52
11/3/2023 0:00,434.39
11/6/2023 0:00,445.29
11/7/2023 0:00,442.82
11/8/2023 0:00,441.14
11/9/2023 0:00,440.86
11/10/2023 0:00,434
11/13/2023 0:00,432.75
11/14/2023 0:00,433.95
11/15/2023 0:00,447.23
11/16/2023 0:00,444.78
11/17/2023 0:00,446.54
11/20/2023 0:00,447.68
11/21/2023 0:00,448.09
11/22/2023 0:00,444.07
11/23/2023 0:00,444.37
11/24/2023 0:00,444.41
11/27/2023 0:00,443.63
11/28/2023 0:00,447.31
11/29/2023 0:00,446.37
11/30/2023 0:00,444.78
12/1/2023 0:00,446.26
12/4/2023 0:00,449.43
12/5/2023 0:00,448.06
12/6/2023 0:00,446.14
12/7/2023 0:00,446.07
12/8/2023 0:00,448.7
12/11/2023 0:00,443.36
12/12/2023 0:00,444.62
12/13/2023 0:00,440.97
12/14/2023 0:00,455.14
12/15/2023 0:00,459.35
12/18/2023 0:00,457.61
12/19/2023 0:00,459.64
12/20/2023 0:00,460.03
12/21/2023 0:00,459.55
12/22/2023 0:00,462.4
12/25/2023 0:00,463.48
12/26/2023 0:00,463.99
12/27/2023 0:00,463.78
12/28/2023 0:00,467.34
12/29/2023 0:00,466.43
